Student ID,Age,Gender,Graduated high-school type,Scholarship type,Additional work,Regular artistic or sports activity,Total salary if available,Transportation to the university,Accommodation type in Cyprus,Mothers' education,Fathers' education,Number of sisters/brothers,Parental status,Mothers' occupation,Fathers' occupation,Weekly study hours,Reading frequency (non-scientific books/journals),Reading frequency (scientific books/journals),Attendance to the seminars/conferences related to the department,Impact of your projects/activities on your success,Attendance to classes,Preparation to midterm exams 1,Preparation to midterm exams 2,Taking notes in classes,Listening in classes,Discussion improves my interest and success in the course,Flip-classroom,Cumulative grade point average in the last semester (/4.00),Expected Cumulative grade point average in the graduation (/4.00),Course ID,OUTPUT Grade
1438,2,1,2,4,1,2,1,1,1,2,3,4,3,2,5,1,2,2,1,1,2,1,1,2,2,3,2,4,3,4,5.0
1439,1,1,2,4,2,2,1,3,2,1,1,4,1,2,3,3,2,2,2,1,2,1,1,3,2,2,1,5,3,6,5.0
1440,2,2,3,4,2,2,1,3,2,2,2,3,1,3,2,2,2,2,1,1,1,1,1,3,2,2,2,4,3,1,5.0
1441,2,2,2,3,2,1,1,1,1,4,4,3,1,2,3,3,2,2,1,1,1,1,1,3,3,2,2,4,3,1,5.0
1442,2,2,2,3,2,2,1,1,1,1,2,3,1,2,5,2,2,2,1,1,1,1,1,2,2,3,1,4,2,1,5.0
1443,2,1,2,4,1,2,1,1,1,2,3,5,3,2,5,1,2,2,1,1,2,1,1,2,2,3,2,4,3,3,5.0
1444,1,1,2,4,2,2,1,3,2,1,2,5,2,2,2,2,2,2,2,1,2,1,1,3,2,2,1,5,3,7,5.0
1445,2,2,2,3,2,1,1,1,1,4,4,3,1,2,3,3,2,2,1,1,1,1,1,3,3,2,2,4,3,1,5.0
1446,1,1,2,4,2,2,1,3,2,1,1,4,1,2,2,2,2,2,2,1,2,1,1,3,2,2,1,4,3,7,5.0
1447,1,2,3,3,2,1,2,1,2,1,2,4,1,2,2,2,1,2,1,2,2,1,1,3,2,2,2,4,3,1,5.0
1448,1,2,2,4,2,2,1,2,3,2,3,1,1,3,3,2,2,2,2,1,2,1,1,3,3,3,3,4,4,2,5.0
1449,2,2,2,4,2,2,1,3,2,2,3,2,1,3,1,2,2,2,1,1,1,2,1,3,2,3,2,4,4,4,5.0
1450,2,2,2,4,2,2,1,3,2,3,3,2,1,4,2,2,2,2,1,1,1,1,1,3,2,3,2,5,4,6,5.0
1451,2,2,3,4,2,2,1,4,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,2,2,4,3,1,5.0
1452,2,1,2,3,1,1,1,1,2,1,2,2,2,2,4,3,3,2,1,1,1,1,1,2,2,2,2,3,3,6,5.0
1453,2,2,2,5,1,1,1,1,2,1,2,4,1,2,3,2,2,2,1,1,1,2,1,2,3,3,2,4,4,1,5.0
1454,1,2,3,3,2,1,2,1,2,1,3,4,1,2,3,3,1,2,1,3,2,1,1,3,2,2,2,4,4,1,5.0
1455,2,1,2,3,1,1,1,1,2,1,2,2,2,2,4,3,3,2,1,1,1,1,1,2,1,2,1,3,3,8,5.0
1456,2,1,2,4,2,2,1,2,1,2,2,3,1,2,2,2,1,2,1,1,1,2,1,3,2,3,1,4,2,6,5.0
1457,1,2,3,3,2,1,2,1,2,1,3,3,1,2,3,3,1,2,1,3,2,1,1,3,2,2,2,4,4,2,5.0
1458,2,2,2,3,2,1,1,1,1,1,3,5,1,2,4,4,2,3,1,1,1,1,2,3,2,3,3,5,4,2,5.0
1459,2,2,2,3,2,1,1,1,1,3,4,3,1,2,3,3,2,2,1,1,1,1,1,3,3,2,2,4,3,1,5.0
1460,2,1,2,4,2,2,1,1,1,2,2,2,1,2,3,1,1,2,1,1,1,2,1,3,2,3,1,3,2,3,5.0
1461,2,2,2,5,1,1,1,2,2,2,2,4,1,3,3,2,2,2,1,1,1,2,1,2,3,3,3,5,4,2,5.0
1462,2,2,3,4,2,2,1,3,2,2,2,3,1,3,2,2,2,2,1,1,1,1,1,3,2,2,2,4,3,1,5.0
1463,2,1,2,3,1,1,1,2,2,2,2,2,2,3,3,3,3,2,1,1,1,1,1,2,1,2,1,3,3,6,5.0
1464,2,1,2,4,2,2,1,1,1,2,2,3,1,2,3,2,1,2,1,1,1,2,1,3,2,3,2,4,3,2,5.0
1465,2,2,2,4,2,2,2,1,1,1,3,3,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,3,3,3,5.0
1466,2,2,2,3,2,2,1,1,1,1,2,3,1,2,5,2,2,2,1,1,1,1,1,2,2,3,1,4,2,1,5.0
1467,1,2,2,4,2,2,1,2,3,2,3,1,1,3,3,2,2,2,2,1,2,1,1,3,3,3,3,4,4,1,5.0
1468,2,1,2,4,1,2,1,1,1,2,3,5,3,2,5,1,2,2,1,1,2,1,1,2,2,3,2,4,3,3,5.0
1469,1,2,3,5,1,1,1,2,3,3,4,1,1,2,1,2,2,3,1,1,1,1,1,3,2,2,1,4,3,6,5.0
1470,2,2,2,3,2,2,1,1,1,3,3,4,1,2,4,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1471,2,1,2,3,1,1,1,1,2,1,2,2,2,2,4,3,3,2,1,1,1,1,1,2,1,2,1,3,3,8,5.0
1472,2,1,2,3,2,1,2,1,1,1,1,5,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,3,2,1,5.0
1473,2,1,2,4,2,2,1,2,1,2,2,3,1,2,2,2,1,2,1,1,1,2,1,3,2,3,1,4,2,5,5.0
1474,2,2,2,3,2,2,1,1,1,3,2,5,1,2,5,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1475,2,2,2,3,2,1,1,1,1,4,4,3,1,2,3,3,2,2,1,1,1,1,1,3,3,2,2,4,3,1,5.0
1476,2,2,2,3,2,2,1,1,1,3,2,5,1,2,5,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1477,2,2,3,4,2,2,1,3,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,2,2,4,3,1,5.0
1478,2,2,3,4,2,2,1,3,2,3,3,2,1,4,2,2,2,2,1,1,1,1,1,3,2,2,2,4,3,3,5.0
1479,2,1,2,3,1,1,1,2,2,2,2,2,2,3,3,3,3,2,1,1,1,1,1,2,1,2,1,3,3,6,5.0
1480,2,1,2,4,2,2,1,1,1,2,2,3,2,2,4,1,1,2,1,1,1,2,1,3,2,3,1,3,2,3,5.0
1481,2,2,2,3,2,1,1,1,2,3,4,3,1,2,3,2,2,2,1,1,1,1,1,3,3,2,2,4,3,1,5.0
1482,2,1,2,3,1,1,1,1,2,1,2,2,2,2,4,3,3,2,1,1,1,1,1,2,1,2,1,3,3,9,5.0
1483,2,2,2,3,2,2,1,1,1,3,2,5,1,2,5,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1484,2,2,2,3,2,2,1,1,1,3,2,5,1,2,5,2,2,2,1,1,1,1,1,3,2,2,3,5,4,3,5.0
1485,2,2,2,3,2,1,1,1,1,4,3,4,1,2,4,3,2,2,1,1,1,1,1,3,3,2,2,4,3,1,5.0
1486,2,2,2,4,2,2,1,4,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,3,2,5,4,5,5.0
1487,1,2,2,4,2,2,1,1,3,1,3,1,1,2,4,2,2,2,2,1,2,1,1,3,3,3,3,4,4,2,5.0
1488,2,2,2,3,2,2,1,1,1,3,3,4,1,2,4,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1489,1,2,3,4,1,1,1,2,3,2,4,2,1,2,2,2,2,3,1,2,1,1,1,3,2,2,1,4,3,4,5.0
1490,1,2,2,4,2,2,1,2,3,2,3,1,1,3,3,2,2,2,2,1,2,1,1,3,3,3,3,4,4,2,5.0
1491,2,1,3,3,2,1,1,1,2,2,3,3,1,2,3,1,2,2,1,1,1,1,1,3,2,2,2,4,3,1,5.0
1492,2,1,3,3,2,1,1,1,3,2,4,2,1,2,4,1,2,2,1,1,1,1,1,3,2,2,2,4,3,1,5.0
1493,1,2,2,4,2,2,1,1,3,1,3,1,1,2,4,2,2,2,2,1,2,1,1,3,3,3,3,4,4,1,5.0
1494,2,2,2,5,1,1,1,1,2,1,1,5,1,2,4,2,2,2,1,1,1,2,1,2,3,3,3,5,4,1,5.0
1495,2,2,2,3,2,2,1,1,1,3,3,4,1,2,4,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1496,2,1,2,4,1,2,1,1,1,2,3,5,3,2,5,1,2,2,1,1,2,1,1,2,2,3,2,4,3,3,5.0
1497,1,1,2,4,2,2,1,3,2,1,2,5,1,2,2,3,2,2,2,1,2,1,1,3,2,2,2,5,3,6,5.0
1498,2,1,2,4,1,2,1,1,1,2,3,4,2,2,4,1,2,2,1,1,2,1,1,2,2,3,2,4,3,3,5.0
1499,2,2,2,5,1,1,1,1,2,1,1,5,1,2,4,2,2,2,1,1,1,2,1,2,3,3,3,5,4,1,5.0
1500,2,2,2,3,2,1,1,1,1,3,4,3,1,2,3,3,2,2,1,1,1,1,1,3,3,2,2,4,3,1,5.0
1501,2,2,2,3,2,1,1,1,1,4,4,3,1,2,3,3,2,2,1,1,1,1,1,3,3,2,2,4,3,1,5.0
1502,2,1,2,4,2,2,1,1,1,2,2,3,2,2,4,1,1,2,1,1,1,2,1,3,2,3,1,3,2,3,5.0
1503,2,1,2,4,2,2,1,1,1,2,2,3,1,2,3,2,1,2,1,1,1,2,1,3,2,3,1,3,2,3,5.0
1504,2,2,2,3,2,2,1,1,1,3,3,4,1,2,4,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1505,2,2,2,3,2,2,1,1,1,3,2,4,1,2,5,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1506,2,2,2,3,2,1,1,1,1,1,3,4,1,2,4,3,2,3,1,1,1,1,2,3,2,3,2,4,3,2,5.0
1507,2,2,3,4,2,2,1,4,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,2,2,4,3,2,5.0
1508,2,2,2,3,2,2,1,1,1,1,2,4,1,2,5,3,2,2,1,1,1,1,1,2,2,3,2,4,3,1,5.0
1509,2,2,2,4,2,2,1,4,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,3,2,5,4,5,5.0
1510,1,2,2,4,2,2,1,2,3,2,3,1,1,3,3,2,2,2,2,1,2,1,1,3,3,3,3,4,4,3,5.0
1511,2,2,2,3,2,2,1,1,1,2,2,5,1,2,5,3,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1512,1,2,3,3,2,1,2,1,2,1,3,3,1,2,3,2,1,2,1,2,2,1,1,3,2,2,2,4,4,1,5.0
1513,2,2,2,3,2,2,1,1,1,3,3,4,1,2,4,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1514,2,2,3,4,2,2,1,4,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,2,2,4,3,2,5.0
1515,2,2,2,4,2,2,1,4,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,3,2,5,4,4,5.0
1516,2,2,2,3,2,1,1,1,1,1,3,4,1,2,4,3,2,3,1,1,1,1,2,3,2,3,2,5,3,1,5.0
1517,2,2,2,4,2,2,1,3,2,2,3,2,1,3,1,2,2,2,1,1,1,2,1,3,2,3,2,4,4,3,5.0
1518,2,2,2,4,2,2,1,3,2,2,3,2,1,3,2,2,2,2,1,1,1,1,1,3,2,3,2,5,4,4,5.0
1519,2,2,2,4,2,2,1,4,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,3,2,5,4,4,5.0
1520,2,2,2,3,2,2,1,1,1,3,2,5,1,2,5,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1521,2,1,2,4,2,2,1,1,1,2,2,2,1,2,3,1,1,2,1,1,1,2,1,3,2,3,1,3,2,3,5.0
1522,2,1,2,4,1,2,1,1,1,2,3,4,2,2,4,1,2,2,1,1,2,1,1,2,2,3,2,4,3,3,5.0
1523,2,1,3,3,2,1,1,1,3,2,4,2,1,2,4,1,2,2,1,1,1,1,1,3,2,2,2,4,3,1,5.0
1524,2,1,2,4,2,2,1,1,1,2,2,3,2,2,4,1,1,2,1,1,1,2,1,3,2,3,1,3,2,3,5.0
1525,2,1,2,3,2,1,2,1,1,1,2,5,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,3,3,1,5.0
1526,2,1,2,4,1,2,1,1,1,2,3,5,2,2,5,2,2,2,1,1,2,1,1,2,2,3,2,4,3,2,5.0
1527,2,2,2,4,2,2,1,1,2,3,3,3,1,2,3,2,2,2,1,1,1,1,1,3,2,2,2,5,4,4,5.0
1528,2,2,2,3,2,1,1,1,1,2,3,5,1,2,4,3,2,3,1,1,1,1,2,3,2,3,3,5,4,1,5.0
1529,1,2,2,4,2,2,1,1,3,1,3,1,1,2,4,2,2,2,2,1,2,1,1,3,3,3,3,4,4,1,5.0
1530,2,2,2,3,2,2,1,2,1,1,2,4,1,2,4,2,2,2,1,1,1,1,1,2,2,3,1,4,2,3,5.0
1531,2,2,2,4,2,2,2,1,1,1,2,4,1,2,2,1,1,2,1,1,1,3,1,2,2,2,2,4,3,1,5.0
1532,2,2,2,3,2,2,1,1,1,3,2,5,1,2,4,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1533,2,1,3,3,2,1,1,1,2,2,3,3,1,2,3,1,2,2,1,1,1,1,1,3,2,2,2,4,3,1,5.0
1534,2,2,3,4,2,2,1,3,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,2,2,4,3,1,5.0
1535,2,2,2,5,1,1,1,1,2,1,2,4,1,2,4,2,2,2,1,1,1,2,1,2,3,3,3,5,4,1,5.0
1536,2,1,2,4,2,1,2,1,2,2,2,4,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,3,2,3,5.0
1537,2,2,2,3,2,2,1,1,1,3,2,5,1,2,5,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1538,2,1,2,3,2,1,2,1,2,1,2,4,1,2,2,1,2,2,1,1,2,1,1,2,2,2,2,3,2,1,5.0
1539,2,2,2,3,2,2,1,1,1,2,2,5,1,2,4,2,2,2,1,2,1,1,1,3,2,2,3,5,4,2,5.0
1540,2,2,2,4,2,2,1,3,2,2,3,2,1,3,2,2,2,2,1,1,1,1,1,3,2,3,2,5,4,3,5.0
1541,1,2,2,4,2,2,1,1,3,1,3,1,1,2,4,2,2,2,2,1,2,1,1,3,2,3,2,4,4,4,5.0
1542,2,2,2,3,2,2,1,1,1,3,3,4,1,2,4,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1543,2,2,2,3,2,2,1,1,1,1,2,3,1,2,5,2,2,2,1,1,1,1,1,2,2,3,1,4,2,1,5.0
1544,1,2,2,4,2,2,1,1,3,1,3,1,1,2,4,2,2,2,2,1,2,1,1,3,3,3,3,4,4,1,5.0
1545,1,2,3,5,1,1,1,2,3,3,4,1,1,2,1,2,2,3,1,1,1,1,1,3,2,2,1,4,3,7,5.0
1546,2,2,2,4,2,2,1,4,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,3,2,5,4,4,5.0
1547,1,2,2,4,2,2,1,1,3,1,3,1,1,2,4,2,2,2,2,1,2,1,1,3,2,3,2,4,4,4,5.0
1548,1,2,3,3,2,1,2,1,2,1,3,4,1,2,3,3,1,2,1,3,2,1,1,3,2,2,2,4,4,1,5.0
1549,2,1,2,4,2,2,1,1,1,2,2,3,1,2,3,2,1,2,1,1,1,2,1,3,2,3,2,4,3,2,5.0
1550,2,1,2,4,1,2,1,1,1,2,3,4,3,2,5,2,2,2,1,1,2,1,1,2,2,3,2,4,3,6,5.0
1551,2,2,2,3,2,2,1,1,1,2,2,4,1,2,5,2,2,2,1,1,1,1,1,2,2,3,2,4,3,1,5.0
1552,2,2,2,3,2,2,1,1,1,1,2,3,1,2,5,2,2,2,1,1,1,1,1,2,2,3,1,4,2,1,5.0
1553,2,1,3,3,2,1,1,1,3,2,4,2,1,2,4,1,2,2,1,1,1,1,1,3,2,2,2,4,3,2,5.0
1554,2,2,2,4,2,2,2,2,1,2,3,3,1,3,1,1,1,2,1,1,1,2,1,2,2,2,1,4,3,3,5.0
1555,2,2,2,4,2,2,2,2,1,2,3,3,1,3,1,1,1,2,1,1,1,2,1,2,2,2,1,3,3,1,5.0
1556,2,2,2,3,2,2,1,2,1,3,2,5,1,2,4,2,2,2,1,1,1,1,1,3,2,2,3,5,4,3,5.0
1557,2,1,2,4,1,2,1,1,1,2,3,5,3,2,5,1,2,2,1,1,2,1,1,2,2,3,2,4,3,3,5.0
1558,2,2,3,4,2,2,1,3,2,3,3,3,1,4,2,2,2,2,1,1,1,1,1,3,2,2,2,4,3,1,5.0
1559,2,1,2,4,1,2,1,1,1,2,3,5,3,2,5,1,2,2,1,1,2,1,1,2,2,3,2,4,3,3,5.0
1560,1,1,2,4,2,2,1,4,2,1,1,5,1,2,1,3,2,2,2,1,2,1,1,3,2,2,1,5,3,9,5.0
1561,2,2,2,4,2,2,1,4,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,3,2,5,4,5,5.0
1562,2,2,2,5,1,1,1,1,2,1,1,5,1,2,4,2,2,2,1,1,1,2,1,2,3,3,3,5,4,1,5.0
1563,2,2,2,3,2,2,1,1,1,3,2,5,1,2,5,2,2,2,1,1,1,1,1,3,2,2,3,5,4,2,5.0
1564,2,2,3,4,2,2,1,4,2,3,3,2,1,4,1,2,2,2,1,1,1,1,1,3,2,2,2,4,3,2,5.0
1565,2,2,2,4,2,2,2,2,1,2,3,3,1,3,1,1,1,2,1,1,1,2,1,2,2,2,1,4,3,3,5.0
1566,2,2,2,3,2,2,1,2,1,1,2,4,1,2,4,2,2,2,1,1,1,1,1,2,2,3,1,4,2,3,5.0
1567,2,2,2,5,1,1,1,1,2,4,1,5,1,2,3,2,2,2,1,1,1,1,1,2,3,3,2,5,4,6,6.0
1568,2,1,1,5,2,1,2,2,1,1,2,2,2,1,5,3,2,2,1,1,2,1,1,2,3,2,2,4,3,6,6.0
1569,1,1,3,4,2,2,1,1,3,1,3,4,1,2,3,2,2,1,1,1,1,1,1,2,3,3,3,2,2,4,6.0
1570,1,2,2,4,2,1,1,1,1,4,4,1,1,3,2,2,2,2,1,1,1,1,2,3,1,2,3,5,3,6,6.0
1571,1,2,2,3,2,1,1,1,2,1,1,2,1,2,3,2,3,3,1,1,1,1,1,2,2,3,2,3,3,3,6.0
1572,1,2,2,4,2,1,1,1,1,4,4,1,1,3,2,2,2,2,1,1,1,1,2,3,1,2,3,5,3,6,6.0
1573,2,2,2,4,2,2,1,1,1,2,4,2,2,2,3,2,2,2,1,1,2,1,1,3,2,2,3,3,2,6,6.0
1574,2,2,2,5,1,1,1,1,2,4,1,5,1,2,3,2,2,2,1,1,1,1,1,2,3,3,2,5,4,6,6.0
1575,2,2,2,4,2,2,1,1,2,1,3,4,1,2,4,3,1,1,2,1,1,1,2,3,2,3,1,5,3,3,6.0
1576,2,1,1,4,2,1,2,2,1,1,2,1,2,1,4,3,3,2,1,1,2,1,1,2,3,2,2,3,3,5,6.0
1577,1,2,2,4,2,2,1,2,3,4,1,2,1,3,3,2,2,2,1,1,1,1,1,2,2,2,1,3,3,7,6.0
1578,2,2,2,4,2,2,1,1,2,1,3,4,1,2,4,3,1,1,2,1,1,1,2,3,2,3,1,5,3,3,6.0
1579,1,1,2,4,1,1,1,1,3,1,3,5,1,2,4,2,2,2,1,1,1,2,1,2,3,2,1,4,2,6,6.0
1580,2,2,2,3,2,1,2,1,2,3,4,3,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,6,6.0
1581,2,2,2,3,2,2,1,1,1,3,5,2,1,2,2,2,2,2,1,1,2,1,1,3,1,3,3,4,2,6,6.0
1582,2,2,2,3,2,2,1,1,1,3,5,3,1,2,2,2,2,2,1,1,2,1,1,3,1,3,3,3,2,6,6.0
1583,2,2,2,3,2,1,2,1,2,3,3,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,6,6.0
1584,2,2,2,3,2,2,1,1,1,3,4,3,1,2,3,2,2,2,1,1,2,1,1,3,1,3,3,3,2,6,6.0
1585,1,2,2,4,1,2,1,1,3,3,2,3,1,2,3,2,2,2,1,1,1,1,1,3,2,2,1,3,3,7,6.0
1586,1,1,2,4,1,1,1,1,3,1,3,5,1,2,4,2,2,2,1,1,1,2,1,2,3,2,1,4,2,7,6.0
1587,1,2,2,4,1,2,1,1,3,2,3,4,1,2,3,2,2,2,1,1,1,1,1,3,2,2,1,3,3,7,6.0
1588,1,2,2,4,1,2,1,1,2,3,3,3,1,2,2,2,2,2,1,1,1,1,1,3,2,2,1,2,2,7,6.0
1589,2,2,2,4,2,2,1,1,2,1,3,4,1,2,4,3,1,1,2,1,1,1,2,3,2,3,1,5,3,3,6.0
1590,2,2,2,5,1,1,1,1,2,3,2,5,1,2,3,2,2,2,1,1,1,1,1,2,3,3,2,4,3,5,6.0
1591,2,2,2,5,1,1,1,1,2,4,1,5,1,2,3,2,2,2,1,1,1,1,1,2,3,3,2,5,4,6,6.0
1592,1,2,2,4,2,2,1,2,3,4,1,2,1,3,3,2,2,2,1,1,1,1,1,2,2,2,1,3,3,7,6.0
1593,2,2,2,5,1,1,1,1,2,3,2,5,1,2,3,2,2,2,1,1,1,1,1,2,3,3,2,4,3,5,6.0
1594,2,2,2,3,2,1,2,1,1,3,4,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,6,6.0
1595,1,2,2,4,1,2,1,1,3,3,2,4,1,2,3,2,2,2,1,1,1,1,1,3,2,2,1,4,3,7,6.0
1596,1,1,2,4,1,1,1,1,3,1,3,5,1,2,4,2,2,2,1,1,1,2,1,2,3,2,2,3,2,6,6.0
1597,1,2,2,4,2,1,1,1,2,4,4,1,1,3,2,2,2,2,1,1,1,1,2,3,2,2,3,5,3,6,6.0
1598,2,2,2,4,1,1,1,1,2,4,2,4,1,2,2,2,2,2,1,1,1,1,1,2,3,3,2,4,3,6,6.0
1599,1,2,2,3,2,1,1,1,2,2,2,2,1,3,3,2,3,3,1,1,1,1,1,2,2,3,2,3,3,4,6.0
1600,1,2,2,4,2,1,1,1,1,4,4,1,1,3,2,2,2,2,1,1,1,1,2,3,1,2,3,5,3,6,6.0
1601,2,1,1,5,2,1,2,2,1,1,2,2,3,1,5,3,3,2,1,1,2,1,1,2,3,1,2,3,3,7,6.0
1602,2,2,2,4,2,2,1,1,2,1,3,4,1,2,4,3,1,1,2,1,1,1,2,3,2,3,1,5,3,3,6.0
1603,2,2,2,3,2,2,1,1,1,3,5,3,1,2,2,2,2,2,1,1,2,1,1,3,1,3,3,3,2,6,6.0
1604,1,2,2,4,1,2,1,1,2,3,3,3,1,2,2,2,2,2,1,1,1,1,1,3,2,2,1,2,2,7,6.0
1605,2,2,2,3,2,2,1,1,1,2,4,3,1,2,3,2,2,2,1,1,2,1,1,3,1,3,2,4,2,5,6.0
1606,2,2,2,3,2,2,1,1,1,3,4,3,1,2,2,2,2,2,1,1,2,1,1,3,1,3,3,3,2,5,6.0
1607,1,2,2,4,2,2,1,2,3,4,1,3,1,3,3,2,2,2,1,1,1,1,1,2,2,2,1,4,3,7,6.0
1608,2,2,2,4,2,2,1,1,2,2,3,3,1,3,3,3,1,1,2,1,1,1,2,3,2,3,2,5,3,4,6.0
1609,1,2,2,4,1,2,1,1,3,3,3,4,1,2,3,2,2,2,1,1,1,1,1,3,2,2,1,3,3,7,6.0
1610,2,2,2,3,2,1,2,1,1,3,4,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,6,6.0
1611,1,2,2,3,2,1,1,1,2,2,2,2,1,2,3,2,3,3,1,1,1,1,1,2,2,3,2,4,3,4,6.0
1612,1,2,2,4,2,2,1,2,3,4,1,3,1,3,3,2,2,2,1,1,1,1,1,2,2,2,1,4,3,7,6.0
1613,2,2,2,3,2,2,1,1,1,3,2,5,1,2,5,2,2,3,1,1,1,1,1,3,2,2,3,5,4,6,6.0
1614,1,1,2,4,1,1,1,1,3,2,3,5,1,2,4,2,2,2,1,1,1,2,1,2,3,2,1,4,2,7,6.0
1615,1,2,2,4,2,2,1,2,3,4,1,2,1,3,3,2,2,2,1,1,1,1,1,2,2,2,1,3,3,7,6.0
1616,2,1,2,3,2,1,1,2,2,3,4,2,1,3,2,2,2,2,1,1,1,1,1,2,2,2,3,4,2,6,6.0
1617,2,2,2,4,2,2,1,1,2,2,3,3,1,3,3,3,1,1,2,1,1,1,2,3,2,3,2,5,3,4,6.0
1618,1,2,2,3,2,1,1,1,2,1,2,3,1,2,3,2,2,2,1,1,1,1,1,2,2,3,2,4,3,3,6.0
1619,1,1,2,4,1,1,1,1,3,2,2,5,1,2,4,2,2,2,1,1,1,2,1,2,3,2,1,4,3,7,6.0
1620,2,1,2,3,2,1,1,2,3,3,3,1,1,4,2,2,2,2,1,1,1,1,1,2,3,2,3,4,2,6,6.0
1621,2,2,2,5,1,1,1,1,2,4,1,5,1,2,3,2,2,2,1,1,1,1,1,2,3,3,2,5,4,6,6.0
1622,1,2,2,4,2,2,1,2,3,3,1,3,1,3,3,2,2,2,1,1,1,1,1,2,2,2,1,3,3,6,6.0
1623,1,2,2,4,2,1,1,1,1,3,4,2,1,3,3,2,2,2,1,1,1,1,2,3,1,2,2,5,3,5,6.0
1624,1,1,2,4,1,1,1,1,3,1,3,5,1,2,4,2,2,2,1,1,1,2,1,2,3,2,1,4,2,7,6.0
1625,1,2,2,4,2,1,1,1,1,4,3,3,1,3,3,2,2,2,1,1,1,1,2,3,1,2,3,5,3,6,6.0
1626,2,2,2,5,1,1,1,1,2,3,1,5,1,2,3,2,2,2,1,1,1,1,1,2,3,3,2,4,4,5,6.0
1627,2,2,2,4,2,2,1,1,2,1,3,4,1,2,4,3,1,1,2,1,1,1,2,3,2,3,1,5,3,4,6.0
1628,2,2,2,3,2,1,2,1,2,3,3,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,6,6.0
1629,2,2,2,4,2,2,1,1,2,1,3,4,1,2,4,3,1,1,2,1,1,1,2,3,2,3,1,5,3,3,6.0
1630,1,1,3,4,2,2,1,1,3,1,3,5,1,2,4,2,2,1,1,1,1,1,1,2,3,3,3,2,2,3,6.0
1631,2,2,2,5,1,1,1,1,2,4,2,5,1,2,3,2,2,2,1,1,1,1,1,2,3,3,2,4,4,6,6.0
1632,1,2,2,4,2,2,1,2,3,4,1,3,1,3,3,2,2,2,1,1,1,1,1,2,2,2,1,4,3,7,6.0
1633,1,2,2,3,2,1,1,1,2,2,2,2,1,2,3,2,3,3,1,1,1,1,1,2,2,3,2,3,3,4,6.0
1634,2,2,2,4,2,2,1,1,1,2,4,2,2,2,3,2,2,2,1,1,2,1,1,3,2,2,3,3,2,6,6.0
1635,1,2,2,4,1,2,1,1,3,3,3,4,1,2,3,2,2,2,1,1,1,1,1,3,2,2,1,3,3,7,6.0
1636,1,2,2,4,2,2,1,2,3,3,2,3,1,3,3,2,2,2,1,1,1,1,1,2,2,2,1,3,3,7,6.0
1637,2,1,1,5,2,1,2,2,1,1,2,2,2,1,5,3,2,2,1,1,2,1,1,2,3,2,2,4,3,6,6.0
1638,2,1,1,5,2,1,2,2,1,1,2,2,3,1,5,3,3,2,1,1,2,1,1,2,3,1,2,3,3,6,6.0
1639,1,1,2,4,1,1,1,1,2,2,3,5,1,2,4,2,2,2,1,1,1,2,1,2,3,2,2,4,3,7,6.0
1640,1,1,3,4,2,2,1,1,3,2,3,5,1,2,4,2,2,1,1,1,1,1,1,2,3,3,2,2,2,5,6.0
1641,1,2,2,3,2,1,1,1,2,1,1,2,1,2,3,2,3,3,1,1,1,1,1,2,2,3,2,3,3,3,6.0
